Node Type,name,single,release_date,genre,notable,id,written_date,stage_name,notoriety_date,release_year,grau_saida,grau_entrada,grau_total
Person,Sarah Wheeler,,,,,13354,,,,,3,0,3
Person,Katelyn Johnson,,,,,13355,,,,,2,0,2
Person,William Fuentes,,,,,13356,,,,,2,0,2
Album,Harvest Moon's Embrace,,1995,Southern Gothic Rock,True,13357,,,,1995.0,1,20,21
Song,Tractor Tales and Cornrow Trails,False,2001,Jazz Surf Rock,True,13358,,,2001,2001.0,2,3,5
Person,Karol Szczechowicz,,,,,13359,,,,,1,0,1
Person,Sylwia Hołota,,,,,13360,,,,,2,0,2
Song,"Soil, Sweat, and Solitude",True,2011,Blues Rock,True,13361,,,,2011.0,4,12,16
Person,Crystal Morse,,,,,13362,,,,,1,0,1
Person,Erik Tucker,,,,,13363,,,,,1,0,1
Album,The Farmer's Lament,,2012,Indie Rock,True,13364,,,,2012.0,3,12,15
Person,Lia Wähner-Weimer,,,,,13365,,,,,1,0,1
Song,Throne Beyond Time,True,2029,Dream Pop,True,13366,,,,2029.0,2,6,8
Person,Wei Yan,,,,,13367,,,,,2,0,2
Person,Taro Mori,,,,,13368,,,,,1,0,1
Song,Sovereign of Endless Realms,True,2025,Space Rock,True,13369,,,2025,2025.0,3,4,7
Person,Li Yuan,,,,,13370,,,,,1,0,1
Person,Tao Jia,,,,,13371,,,,,1,0,1
Person,Yang Zeng,,,,,13372,,,,,3,0,3
RecordLabel,Diplomatic Frequencies,,,,,13373,,,,,0,2,2
Song,Crown of Eternity,False,2013,Doom Metal,True,13374,,,,2013.0,4,12,16
Person,Xiuying Cui,,,,,13375,,,,,3,0,3
Album,Reign Without Ending,,2030,Desert Rock,True,13376,,,,2030.0,3,3,6
Person,Gang Dong,,,,,13377,,,,,1,0,1
Person,Yan Zhang,,,,,13378,,,,,2,0,2
Song,Rebel's Crown,True,1992,Alternative Rock,True,13379,1992,,1992,1992.0,1,8,9
Person,Jo Baker,,,,,13380,,,,,1,0,1
Song,Stage King's Anthem,True,2017,Doom Metal,True,13381,2017,,,2017.0,2,12,14
Person,Peggy West,,,,,13382,,,,,1,0,1
Person,Sydney Gonzalez,,,,,13383,,,,,1,0,1
Person,Arthur Miller,,,,,13384,,,,,2,0,2
Person,Luis King,,,,,13385,,,,,2,0,2
Person,Joshua Thomas,,,,,13386,,,,,1,0,1
Person,Kathleen Bean,,,,,13387,,,,,1,0,1
Person,Wei Tan,,,,,13388,,,,,1,0,1
Album,Amplified Throne,,2028,Synthwave,True,13389,2028,,,2028.0,7,9,16
Person,Yan Fang,,,,,13390,,,,,1,0,1
Person,Anita Szałata,,,,,13391,,,,,2,0,2
Song,Riff Commander,False,2014,Post-Apocalyptic Folk,True,13392,,,,2014.0,2,8,10
Person,Lei Cao,,,,,13393,,,,,1,0,1
Person,Lei Ding,,,,,13394,,,,,2,0,2
Person,Xiulan Xue,,,,,13395,,,,,1,0,1
Song,Waiting by the Phone,True,2029,Oceanus Folk,True,13396,2029,,,2029.0,4,5,9
Person,Yan Zhu,,,,,13397,,,,,1,0,1
Person,Yong Feng,,,,,13398,,,,,1,0,1
Song,Ringtone Requiem,True,2013,Indie Folk,True,13399,2013,,,2013.0,1,10,11
Person,Tao Liao,,,,,13400,,,,,1,0,1
Person,Na Dong,,,,,13401,,,,,1,0,1
Song,Missed Connection,False,2013,Alternative Rock,True,13402,,,,2013.0,2,4,6
Person,Charles Wallace,,,,,13403,,,,,2,0,2
Song,Voice Beyond the Line,True,2028,Dream Pop,True,13404,,,,2028.0,8,9,17
Person,Li Mo,,,,,13405,, $PECTRUM,,,1,0,1
Person,Jing Han,,,,,13406,,,,,1,0,1
Person,Wei Xiong,,,,,13407,,,,,1,0,1
Person,Yang Sun,,,,,13408,,,,,1,0,1
Person,Xia Fang,,,,,13409,,,,,1,0,1
Person,Jun Meng,,,,,13410,,,,,2,0,2
Person,Yong Liang,,,,,13411,,,,,1,0,1
RecordLabel,Lumina Nova,,,,,13412,,,,,0,1,1
Song,Snowbound Hearts,True,2022,Indie Folk,True,13413,,,2022,2022.0,9,13,22
Person,Dhruv Mall,,,,,13414,,,,,1,0,1
Person,Audrey Johnson,,,,,13415,,,,,2,0,2
Person,Áurea Escobar-Jara,,,,,13416,,,,,1,0,1
Album,Whispers of the Steppes,,2026,Avant-Garde Folk,True,13417,,,,2026.0,2,3,5
Album,Lara's Lament,,2026,Dream Pop,True,13418,,,,2026.0,3,6,9
Song,Revolution's Embrace,True,2030,Dream Pop,True,13419,,,2030,2030.0,3,2,5
Person,Fang Feng,,,,,13420,,,,,2,0,2
Song,"Misunderstood, Not Misguided",True,1994,Dream Pop,True,13421,1994,,,1994.0,3,26,29
Person,Rozalia Ciepluch,,,,,13422,,,,,2,0,2
Song,Stereotype Rebel,True,2010,Indie Folk,True,13423,,,2010,2010.0,2,7,9
Song,Labels Don't Define Me,False,2007,Alternative Rock,True,13424,,,,2007.0,3,5,8
Person,Lei Zhao,,,,,13425,,,,,1,0,1
Person,Tatjana Gieß,,,,,13426,,,,,1,0,1
Person,Guiying Zeng,,,,,13427,,,,,2,0,2
Person,Fang Wei,,,,,13428,,,,,1,0,1
Song,Beyond the Rap Sheet,True,2018,Indie Folk,True,13429,,,,2018.0,2,6,8
Song,Heartbeat Symphony,True,1991,Speed Metal,True,13430,,,,1991.0,2,15,17
Song,Constellation of Us,True,2013,Oceanus Folk,True,13431,2013,,,2013.0,2,5,7
Person,Chao Xiao,,,,,13432,,FLEX ALPHA,,,1,0,1
Person,Ping Song,,,,,13433,,,,,1,0,1
Person,Lei Zheng,,,,,13434,,,,,2,0,2
Person,Xiulan Mo,,,,,13435,,,,,1,0,1
Song,Infinite Horizon,False,2017,Doom Metal,True,13436,2017,,,2017.0,6,7,13
Person,Joann Smith,,,,,13437,,,,,1,0,1
Song,Whispers of Forever,False,2019,Oceanus Folk,True,13438,,,,2019.0,6,12,18
Person,Min Liang,,,,,13439,,,,,1,0,1
Person,Na Li,,,,,13440,,,,,1,0,1
Person,Yang Wu,,,,,13441,,,,,1,0,1
Person,Jun Pan,,,,,13442,,,,,3,0,3
Person,Xia Wang,,,,,13443,,,,,2,0,2
Person,Na Yi,,,,,13444,,,,,2,0,2
Person,Xia Shao,,,,,13445,,,,,1,0,1
Album,Whispers of Earthly Delight,,2023,Dream Pop,True,13446,2023,,,2023.0,4,11,15
Person,Phillip Stone,,,,,13447,,,,,1,0,1
Person,Angela Thompson,,,,,13448,,,,,1,0,1
Person,Douglas Gray,,,,,13449,,,,,1,0,1
Person,Steven Harris,,,,,13450,,,,,2,0,2
Person,Charles Thomas,,,,,13451,,,,,1,0,1
Person,Michael Gibbs,,,,,13452,,,,,1,0,1
Person,Brian Mathis,,,,,13453,,,,,2,0,2
Person,Kimberly Brown,,,,,13454,,,,,1,0,1
Person,Brian Richard,,,,,13455,,,,,1,0,1
RecordLabel,Coastal Drift Records,,,,,13456,,,,,0,1,1
Song,Nature's Tender Embrace,False,2025,Dream Pop,True,13457,,,,2025.0,4,3,7
Person,Xiuying Wang,,,,,13458,,,,,1,0,1
Song,Eternal Bloom,True,2028,Avant-Garde Folk,True,13459,,,,2028.0,6,9,15
Person,Richard Kovář,,,,,13460,,,,,1,0,1
Person,Anna Vávrová,,,,,13461,,,,,1,0,1
Person,Karsten Löwer,,,,,13462,,,,,2,0,2
Person,Henri Drubin,,,,,13463,,,,,2,0,2
RecordLabel,Valle Vinyl,,,,,13464,,,,,0,1,1
Song,Harmony of the Living World,True,2000,Speed Metal,True,13465,,,,2000.0,3,6,9
Person,Na Xu,,,,,13466,,,,,1,0,1
Person,Wei Kong,,,,,13467,,,,,1,0,1
Album,Broken Blueprints,,2000,Doom Metal,True,13468,2000,,,2000.0,2,4,6
Person,Helene van der Dussen,,,,,13469,,,,,1,0,1
Song,Reconstructing Me,True,2024,Doom Metal,True,13470,,,,2024.0,3,5,8
Person,Guiying Shi,,,,,13471,,,,,2,0,2
Person,Kathryn Spencer,,,,,13472,,,,,1,0,1
Person,Qiang Song,,,,,13473,,,,,1,0,1
Person,Jun Gao,,,,,13474,,,,,1,0,1
Person,Xiuying Su,,,,,13475,,,,,1,0,1
Album,Scattered Pieces Mending,,2013,Doom Metal,True,13476,,,,2013.0,3,5,8
Person,Rebecca Austin,,,,,13477,,,,,1,0,1
Person,Martin Frederick,,,,,13478,,,,,2,0,2
Person,Laura Clark,,,,,13479,,,,,1,0,1
Song,Fault Lines of the Heart,True,2009,Synthwave,True,13480,2006,,,2009.0,4,9,13
Song,Chipmunk Campaign Trail,True,2004,Lo-Fi Electronica,False,13481,,,,2004.0,2,7,9
Person,Chao Kong,,,,,13482,,,,,1,0,1
Person,Guiying Yin,,,,,13483,,,,,2,0,2
Album,Ballot Box Rodent,,2010,Indie Rock,True,13484,,,,2010.0,2,10,12
Person,Qiang Yuan,,,,,13485,,,,,1,0,1
Song,Make America Squeaky Again,True,2028,Psychedelic Rock,True,13486,,,,2028.0,3,5,8
Song,Oval Office Acorn,True,2019,Southern Gothic Rock,True,13487,,,,2019.0,2,4,6
Person,Donna Anderson,,,,,13488,,,,,2,0,2
Song,Mirror Echoes,False,2026,Post-Apocalyptic Folk,True,13489,,,,2026.0,4,11,15
Person,Theresa Lopez,,,,,13490,,,,,2,0,2
Person,Curtis Doyle,,,,,13491,,,,,3,0,3
Person,Daniel Miller,,,,,13492,,,,,1,0,1
Person,Jeffrey Medina,,,,,13493,,,,,2,0,2
Person,Joy Blanchard,,,,,13494,,,,,2,0,2
Person,Melissa Williams,,,,,13495,,,,,2,0,2
Person,Gail Nguyen,,,,,13496,,,,,3,0,3
Person,James Vaughn,,,,,13497,,,,,2,0,2
RecordLabel,Shrine Music,,,,,13498,,,,,0,2,2
Album,Synchronized Shadows,,2030,Alternative Rock,True,13499,,,,2030.0,3,2,5
Person,Na Hou,,,,,13500,,,,,1,0,1
Person,Juan Yi,,,,,13501,,,,,1,0,1
RecordLabel,Eco Sonora Records,,,,,13502,,,,,0,1,1
Song,Fractured Reflections,True,1994,Lo-Fi Electronica,True,13503,1994,,,1994.0,3,3,6
Album,Twinned Whispers,,2024,Dream Pop,True,13504,,,,2024.0,3,5,8
Person,Yong Gao,,,,,13505,,,,,1,0,1
Person,Juan Dai,,,,,13506,,,,,1,0,1
Person,Jing Duan,,,,,13507,,,,,1,0,1
Person,Jun Tian,,,,,13508,,,,,1,0,1
Song,Altar of Promises,True,2023,Americana,True,13509,,,,2023.0,2,5,7
Person,Chao Liu,,,,,13510,,,,,1,0,1
Song,Vows in Whispers,True,2007,Doom Metal,True,13511,2007,,,2007.0,1,4,5
Person,Xiulan Jia,,,,,13512,,,,,1,0,1
Person,Fang Du,,,,,13513,,,,,1,0,1
Person,Jun Hu,,,,,13514,,,,,1,0,1
RecordLabel,Harvest Horizon,,,,,13515,,,,,0,1,1
Song,Rings and Revelations,False,2024,Oceanus Folk,True,13516,,,,2024.0,4,7,11
Person,Qiang Zhu,,,,,13517,,,,,2,0,2
Person,Paulo Oestrovsky,,,,,13518,,,,,2,0,2
Song,Commitment's Embrace,True,1987,Blues Rock,True,13519,,,1987,1987.0,1,4,5
Person,Kimaya Aggarwal,,,,,13520,,,,,1,0,1
Song,Sacred Echoes,True,2017,Oceanus Folk,True,13521,,,2017,2017.0,3,3,6
Person,Kyle Lawrence,,,,,13522,,,,,1,0,1
Song,Praise in the Silence,False,2000,Alternative Rock,True,13523,,,,2000.0,2,7,9
Person,Lorenz Förster-Barth,,,,,13524,,,,,1,0,1
Song,Jubilee Rising,True,1987,Alternative Rock,True,13525,,,1987,1987.0,2,4,6
Person,Daniel Smith,,,,,13526,,,,,3,0,3
Person,Ludovico Sgarbi-Interminei,,,,,13527,,,,,1,0,1
Song,Sparks of Liberty,True,2010,Synthwave,True,13528,2010,,,2010.0,2,6,8
Person,Yong Xiao,,,,,13529,,,,,1,0,1
Song,Fireworks and Freedom,True,2017,Oceanus Folk,True,13530,,,,2017.0,4,6,10
Person,Amber Ramsey,,,,,13531,,,,,2,0,2
Person,Edward Little,,,,,13532,,,,,1,0,1
Person,Angela Perez,,,,,13533,,,,,1,0,1
Person,Chad Marks,,,,,13534,,,,,4,0,4
Song,Thirteen Stars Rising,False,2023,Indie Folk,True,13535,,,,2023.0,4,8,12
Person,Xiulan Shen,,,,,13536,,,,,1,0,1
Person,Lisa Payne,,,,,13537,,,,,1,0,1
Song,Summer of '76,False,2024,Oceanus Folk,True,13538,,,,2024.0,3,6,9
Song,Rays Through the Clouds,True,2020,Doom Metal,True,13539,,,2020,2020.0,3,4,7
Person,Martin Guilbert,,,,,13540,,,,,1,0,1
Person,Benjamin Dupuis-Lévy,,,,,13541,,,,,1,0,1
Person,Alain Delannoy,,,,,13542,,,,,1,0,1
Album,Brightness Beyond the Shadows,,1991,Speed Metal,True,13543,,,,1991.0,1,5,6
Person,Jun Xie,,,,,13544,,,,,1,0,1
Song,Gleaming Hope's Horizon,True,1997,Speed Metal,True,13545,,,,1997.0,2,5,7
Song,When Darkness Breaks,True,2019,Doom Metal,True,13546,2019,,,2019.0,3,7,10
Person,Jun Shi,,,,,13547,, Mars,,,1,0,1
Person,Nicole Bass,,,,,13548,,,,,2,0,2
Person,Michael Jones,,,,,13549,,,,,1,0,1
Person,Li Wan,,,,,13550,,,,,2,0,2
RecordLabel,Parazinho Sound,,,,,13551,,,,,0,1,1
Album,"Different Paths, Same Destination",,2021,Psychedelic Rock,True,13552,2021,,,2021.0,2,11,13
Person,Aylin Sire,,,,,13553,,,,,1,0,1
Person,Calogero Mezzetta,,,,,13554,,,,,2,0,2
Person,Luca Hazenveld,,,,,13555,,,,,1,0,1
Person,Adam de Vries,,,,,13556,,,,,1,0,1
Song,"Your Truth, My Reality",True,2009,Emo/Pop Punk,True,13557,2009,,,2009.0,9,6,15
Song,Personal Compass,True,2020,Doom Metal,True,13558,,,,2020.0,1,8,9
Person,Maria-Luise Flantz,,,,,13559,,,,,1,0,1
Person,Vitus Heinz,,,,,13560,,,,,1,0,1
Person,Pedro Scholtz,,,,,13561,,,,,1,0,1
Person,Johanne Salz,,,,,13562,,,,,1,0,1
Album,Unique Frequencies,,2017,Synthpop,True,13563,,,,2017.0,5,23,28
Song,Genuflection of Love,True,2015,Psychedelic Rock,True,13564,,,,2015.0,1,5,6
Person,Kelly Carpenter,,,,,13565,, Vesper,,,1,0,1
Person,Fang Deng,,,,,13566,,,,,2,0,2
Album,Lowered Expectations,,2025,Lo-Fi Electronica,True,13567,,,,2025.0,12,5,17
Album,Prostrate Passion,,2024,Indie Rock,True,13568,2024,,,2024.0,5,5,10
Person,Amanda Frazier,,,,,13569,,,,,1,0,1
Song,Who Holds Your Heart Tonight?,True,2029,Darkwave,False,13570,,,,2029.0,2,5,7
Person,Chao Tao,,,,,13571,,,,,1,0,1
Person,Jun Gong,,,,,13572,,,,,1,0,1
Person,Yang Zheng,,,,,13573,,,,,2,0,2
Song,Can You Spell Out Your Desire?,True,2008,Synthwave,True,13574,2008,,,2008.0,2,20,22
Person,Li Song,,,,,13575,,,,,1,0,1
Album,Whisper Me Your Lover's Name,,2004,Doom Metal,True,13576,,,,2004.0,1,5,6
Person,Fiamma Baracca,,,,,13577,,,,,2,0,2
Person,Lodovico Interminei,,,,,13578,,,,,3,0,3
Person,Adriano Tomei,,,,,13579,,,,,2,0,2
Song,Where Does Your Passion Hide?,True,2004,Blues Rock,True,13580,2004,,,2004.0,3,6,9
Person,Gerhart Wieloch,,,,,13581,,,,,2,0,2
Album,Whispers Through the Woodland Shadows,,2017,Blues Rock,True,13582,,,,2017.0,2,4,6
Person,Enzo Morlacchi-Grassi,,,,,13583,,,,,1,0,1
Song,Wandering Thoughts Among Green Sentinels,True,2007,Synthwave,True,13584,,,,2007.0,2,6,8
Person,Nanami Takahashi,,,,,13585,,,,,1,0,1
Person,Gang Wan,,,,,13586,,,,,2,0,2
Person,Yui Watanabe,,,,,13587,,,,,1,0,1
Person,Asuka Takahashi,,,,,13588,,,,,1,0,1
Song,Silent Steps in the Forest's Embrace,True,2023,Avant-Garde Folk,True,13589,2023,,2023,2023.0,3,4,7
Person,Wei Zhao,,,,,13590,,,,,1,0,1
Song,Echoes of a Sylvan Daydream,True,2010,Doom Metal,True,13591,,,2010,2010.0,2,5,7
Song,Healing in the Silence,True,2026,Synthwave,True,13592,2026,,,2026.0,2,10,12
Person,Gang Dai,,,,,13593,,,,,2,0,2
Person,Ming Song,,,,,13594,,,,,1,0,1
Person,Xiuying Du,,,,,13595,,,,,1,0,1
Person,Li Yuan,,,,,13596,,,,,1,0,1
Person,Xiulan Song,,,,,13597,,,,,1,0,1
Person,Jun Long,,,,,13598,,,,,1,0,1
Person,Chao Zhao,,,,,13599,,,,,1,0,1
Song,Scars and Surrenders,True,2025,Dream Pop,True,13600,,,,2025.0,4,4,8
Person,Brittany Horn,,,,,13601,,,,,1,0,1
RecordLabel,Maré Sonora,,,,,13602,,,,,0,2,2
Song,Beyond the Broken,True,2013,Psychedelic Rock,True,13603,2013,,,2013.0,2,11,13
Person,Ming Cheng,,,,,13604,,,,,2,0,2
Person,Michael Harris,,,,,13605,,,,,2,0,2
Person,James Moore,,,,,13606,,,,,2,0,2
Song,After the Last Tear Falls,True,2020,Indie Folk,True,13607,2013,,,2020.0,3,14,17
Person,Li Deng,,,,,13608,,,,,1,0,1
Person,Qiang Shi,,,,,13609,,,,,1,0,1
Song,Shadows of Doubt,False,2026,Avant-Garde Folk,True,13610,,,2026,2026.0,2,2,4
Song,Trust No One,True,2018,Doom Metal,True,13611,,,,2018.0,2,7,9
Person,Gang Zhou,,,,,13612,,,,,3,0,3
Person,Ping Yu,,,,,13613,,,,,1,0,1
Person,Yan He,,,,,13614,,,,,4,0,4
Song,Walls I've Built,True,2018,Post-Apocalyptic Folk,True,13615,2012,,,2018.0,2,6,8
Album,Whispers of Suspicion,,2013,Doom Metal,True,13616,,,,2013.0,3,5,8
Person,Jie Cao,,,,,13617,,,,,1,0,1
Person,Randy Vasquez,,,,,13618,,,,,1,0,1
Person,Fang Du,,,,,13619,,,,,1,0,1
Song,Sacred Soil of Home,True,2029,Space Rock,True,13620,2029,,,2029.0,2,4,6
Person,Stephanie Brown,,,,,13621,,,,,1,0,1
RecordLabel,Pageantry,,,,,13622,,,,,0,1,1
Song,Echoes of Ancestral Ground,False,2029,Dream Pop,True,13623,2029,,2029,2029.0,5,7,12
Person,Wei Gu,,,,,13624,,,,,1,0,1
Album,Heartbeat of the Homeland,,2028,Alternative Rock,True,13625,,,,2028.0,3,5,8
Person,Sara Laszuk,,,,,13626,,,,,1,0,1
Song,Roots and Resonance,True,2010,Indie Rock,True,13627,,,,2010.0,5,3,8
Song,"Hydraulic Heart, Gerd",True,2020,Speed Metal,True,13628,2020,,,2020.0,4,6,10
Person,Gertrude Dietz-Drub,,,,,13629,,,,,1,0,1
Person,Krista Fritsch,,,,,13630,,,,,1,0,1
Song,Pressure's Rising (A Pump's Lament),False,2007,Indie Folk,True,13631,,,,2007.0,1,4,5
Song,The Dripping Diaries of Gerd,False,2016,Darkwave,True,13632,,,2016,2016.0,3,14,17
Person,Erica Hernandez,,,,,13633,, Pete Castle,,,2,0,2
Person,Kathy Johnson,,,,,13634,,,,,1,0,1
Person,Lee Butler,,,,,13635,,,,,1,0,1
Person,Jules Paris,,,,,13636,,,,,1,0,1
Person,Livia Blewanus,,,,,13637,,,,,1,0,1
RecordLabel,Artists Ascent,,,,,13638,,,,,0,3,3
Song,Aqua Mechanica,True,2000,Southern Gothic Rock,True,13639,2000,,,2000.0,9,5,14
Song,Petals of Promise,True,2017,Dream Pop,True,13640,,,2017,2017.0,4,5,9
Person,Sibylla Beyer,,,,,13641,,,,,1,0,1
Song,Crimson Whispers,True,2020,Indie Rock,True,13642,,,,2020.0,2,5,7
Song,Thorns and Tender,False,2007,Blues Rock,True,13643,,,,2007.0,2,4,6
Song,Blooming Memories,True,2023,Indie Folk,True,13644,2023,,2023,2023.0,2,5,7
Person,Maria Matthews,,,,,13645,,,,,1,0,1
Person,Zachary Wells,,,,,13646,,,,,1,0,1
Person,Suzanne Martinez,,,,,13647,,,,,2,0,2
Song,Whispers in My Sleep,True,2027,Doom Metal,True,13648,2027,,,2027.0,4,7,11
Person,Guy Voisin,,,,,13649,,,,,1,0,1
Person,Alain du Vaillant,,,,,13650,,,,,1,0,1
Song,Just Beyond the Horizon,True,2010,Doom Metal,True,13651,2010,,,2010.0,2,5,7
Person,Margherita Montanari,,,,,13652,,,,,1,0,1
Person,Orlando Garzoni,,,,,13653,,,,,2,0,2
Song,Blueprints of Hope,True,2000,Southern Gothic Rock,True,13654,,,,2000.0,3,9,12
Person,Leon Misiurek,,,,,13655,, Stellar Crow,,,1,0,1
Person,Gustaw Reich,,,,,13656,,,,,1,0,1
Person,Jerzy Bochnak,,,,,13657,,,,,1,0,1
Song,Wishful Thinking,True,2023,Synthwave,True,13658,2023,,,2023.0,2,9,11
Song,Needles and Threads of Valor,True,2022,Psychedelic Rock,True,13659,,,,2022.0,2,22,24
Person,Juan Brown,,,,,13660,, Nova VI,,,1,0,1
Person,Thomas Brown,,,,,13661,, DA VINCI,,,1,0,1
Person,Ivonne Austermühle,,,,,13662,,,,,1,0,1
Person,Ernst-August Hamann-Junck,,,,,13663,,,,,1,0,1
Person,Eckehard Kabus-Barth,,,,,13664,,,,,1,0,1
Person,Irmtrud Jessel,,,,,13665,,,,,1,0,1
Person,Pawel Zirme,,,,,13666,,,,,1,0,1
Person,Isabelle Bloch,,,,,13667,,,,,1,0,1
Person,Denis Pechel,,,,,13668,,,,,1,0,1
Person,Franco Dietz,,,,,13669,,,,,1,0,1
Person,Astrid Jockel-Hecker,,,,,13670,,,,,1,0,1
Person,Sevim Holt,,,,,13671,,,,,1,0,1
Person,Gerfried Schaaf,,,,,13672,,,,,2,0,2
Person,Sieghard Jäntsch-Kensy,,,,,13673,,,,,1,0,1
Person,Inna Wagner,,,,,13674,,,,,1,0,1
Person,Margarete Löchel,,,,,13675,,,,,1,0,1
Person,Mirja Heintze,,,,,13676,,,,,1,0,1
Person,Erhard Blümel,,,,,13677,,,,,1,0,1
Person,Elias Beyer,,,,,13678,,,,,1,0,1
Person,Sarah Miles,,,,,13679,,,,,1,0,1
Song,Homefront Harmony,True,2016,Indie Pop,True,13680,,,,2016.0,7,6,13
Song,Stitching Sacrifice,True,2010,Indie Folk,True,13681,,,,2010.0,3,33,36
Person,Wei Feng,,,,,13682,,,,,2,0,2
Person,Yong Wei,,,,,13683,,,,,2,0,2
Person,Jun Mao,,,,,13684,,,,,1,0,1
Person,Ping Fu,,,,,13685,,,,,1,0,1
Person,Ming Xia,,,,,13686,,,,,2,0,2
Song,Seams of Service,True,2027,Dream Pop,True,13687,,,,2027.0,4,5,9
Person,Morgan Carlson,,,,,13688,,,,,1,0,1
Person,Lisa Hanna,,,,,13689,,,,,1,0,1
Person,Pamela Ayala,,,,,13690,,,,,2,0,2
Song,Silent Goodbye,True,2026,Indie Folk,True,13691,,,,2026.0,8,7,15
Person,Craig Lewis,,,,,13692,,,,,1,0,1
Person,Xiuying Huang,,,,,13693,,,,,1,0,1
Person,Ming Mao,,,,,13694,,,,,1,0,1
Person,Xia Mao,,,,,13695,,,,,1,0,1
Person,Jing Gao,,,,,13696,,,,,1,0,1
Song,Farewell Without Words,True,2015,Dream Pop,True,13697,2009,,,2015.0,2,5,7
Person,Mituru Matsumoto,,,,,13698,,,,,1,0,1
Person,Satomi Inoue,,,,,13699,,,,,2,0,2
Person,Tao Zheng,,,,,13700,,,,,1,0,1
Song,The Last Message,False,1995,Indie Pop,True,13701,1995,,1995,1995.0,1,4,5
Person,Sheri Hernandez,,,,,13702,,Lyric,,,2,0,2
Song,Unraveling Our Story,True,2027,Dream Pop,True,13703,2027,,,2027.0,3,3,6
Person,Ana Garrison,,,,,13704,,,,,1,0,1
Song,Sweet,True,2028,Jazz Surf Rock,True,13705,,,,2028.0,3,5,8
Person,Na Luo,,,,,13706,,,,,1,0,1
Album,Delightful,,2022,Emo/Pop Punk,True,13707,,,,2022.0,4,3,7
Song,Charming,True,2026,Dream Pop,True,13708,,,,2026.0,3,9,12
Song,Pleasant,True,2020,Doom Metal,True,13709,,,,2020.0,2,2,4
Person,Colin Wood,,,,,13710,,,,,4,0,4
Song,Puddle Waltz,True,2013,Dream Pop,True,13711,,,,2013.0,3,5,8
Person,Ferenc Mälzer,,,,,13712,,The Paper Empires,,,1,0,1
Song,Umbrella Shuffle,True,2028,Darkwave,True,13713,2025,,,2028.0,6,12,18
Person,Christopher Wilson,,,,,13714,,,,,1,0,1
Person,Nicholas Lawrence,,,,,13715,,,,,2,0,2
Person,Courtney Smith,,,,,13716,,,,,1,0,1
Album,Gray Day Tango,,2029,Indie Rock,True,13717,2029,,,2029.0,2,4,6
Person,Jeremy Jones,,,,,13718,,,,,1,0,1
Person,Yang Dai,,,,,13719,,,,,1,0,1
Album,Raindrops and Rhythms,,2023,Lo-Fi Electronica,True,13720,2017,,2023,2023.0,6,5,11
Album,River's Lament,,2018,Doom Metal,True,13721,,,,2018.0,7,16,23
Person,Chao Xie,,,,,13722,,,,,1,0,1
Person,Guiying Song,,,,,13723,,,,,1,0,1
Song,Muddy Waters Midnight,True,2013,Synthwave,True,13724,,,2013,2013.0,3,11,14
Person,Li Yao,,,,,13725,,,,,1,0,1
Person,Juan Hao,,,,,13726,,,,,1,0,1
Song,Indiana Heartache,True,2021,Indie Pop,True,13727,2021,,,2021.0,3,3,6
Person,Ian Santos,,,,,13728,,,,,1,0,1
Song,Forgotten Valley Blues,True,2028,Dream Pop,False,13729,,,,2028.0,3,2,5
Person,Xiuying Tan,,,,,13730,,,,,1,0,1
Person,Juan Fan,,,,,13731,,,,,1,0,1
Song,Whispers of Frost,True,2012,Doom Metal,True,13732,,,,2012.0,1,5,6
Person,Garrett Montoya,,,,,13733,,,,,1,0,1
Album,Snowbound Heartbeat,,2026,Psychedelic Rock,True,13734,2026,,,2026.0,6,6,12
Song,Echoes in the Silent North,True,2024,Darkwave,True,13735,,,,2024.0,8,5,13
Song,Crystalline Horizons,True,2028,Psychedelic Rock,True,13736,2028,,2028,2028.0,2,5,7
Person,Guiying He,,,,,13737,,,,,1,0,1
Person,Lei Cao,,,,,13738,,,,,1,0,1
Person,Fang Gao,,,,,13739,,,,,2,0,2
Person,Xiulan Hu,,,,,13740,,,,,1,0,1
Song,"Stay, My Fading Friend",True,2019,Space Rock,True,13741,2019,,2019,2019.0,2,6,8
Person,Yan Ma,,,,,13742,,,,,2,0,2
Person,Xia Jin,,,,,13743,,,,,1,0,1
Person,Fang Yu,,,,,13744,,,,,1,0,1
Person,Jing Gong,,,,,13745,,,,,1,0,1
Person,Lei Cai,,,,,13746,,,,,1,0,1
Song,Echoes of a Departure,True,2010,Doom Metal,True,13747,2010,,,2010.0,2,7,9
Person,Kerry Henry,,,,,13748,,,,,2,0,2
Person,Michele Sharp,,,,,13749,,,,,1,0,1
RecordLabel,Riviera Sonora,,,,,13750,,,,,0,1,1
Song,Holding Onto Shadows,True,2020,Indie Folk,True,13751,2020,,,2020.0,1,5,6
Person,Jun Meng,,,,,13752,,,,,1,0,1
Person,Yang Xie,,,,,13753,,,,,1,0,1
Person,Yan Guo,,,,,13754,,,,,1,0,1
Song,Before You Walk Away,True,2026,Synthwave,True,13755,,,,2026.0,2,4,6
Person,Li He,,,,,13756,,,,,1,0,1
Person,Yang Liu,,,,,13757,,,,,2,0,2
Song,Whispers of the Shoreline,True,2013,Indie Folk,True,13758,,,,2013.0,2,16,18
Person,Shelby Fletcher,,,,,13759,,,,,3,0,3
Person,James Hall,,,,,13760,,,,,2,0,2
Person,Diana Mitchell,,,,,13761,,,,,1,0,1
