event_id,short_name,timestamp,party,party_type
544089,propose_meeting,2046-06-13 12:19:40,Agent/person:benjamin_mooring,Agent/person
544089,propose_meeting,2046-06-13 12:19:40,person:harper_oar,person
544089,propose_meeting,2046-06-13 12:19:40,world:calendar,world
544089,propose_meeting,2046-06-13 12:19:40,person:audrey_portside,person
544089,propose_meeting,2046-06-13 12:19:40,person:david_breakwater,person
544094,sent,2046-06-13 12:21:52,person:benjamin_mooring,person
544094,sent,2046-06-13 12:21:52,person:audrey_portside,person
544096,suggest_contacts,2046-06-13 12:22:06,Agent/person:benjamin_mooring,Agent/person
544098,assign_agent_task,2046-06-13 12:22:47,person:benjamin_mooring,person
544101,assign_agent_task,2046-06-13 12:25:24,person:benjamin_mooring,person
544104,give_advice,2046-06-13 12:25:43,person:benjamin_mooring,person
544111,propose_meeting,2046-06-13 12:25:52,world:calendar,world
544111,propose_meeting,2046-06-13 12:25:52,person:noah_mariner,person
544111,propose_meeting,2046-06-13 12:25:52,Agent/person:benjamin_mooring,Agent/person
544111,propose_meeting,2046-06-13 12:25:52,person:sophia_beacon,person
544118,give_advice,2046-06-13 12:26:36,Agent/person:benjamin_mooring,Agent/person
544120,sent,2046-06-13 12:27:03,person:benjamin_mooring,person
544120,sent,2046-06-13 12:27:03,person:harper_oar,person
544122,assign_agent_task,2046-06-13 12:27:21,person:benjamin_mooring,person
544129,assign_agent_task,2046-06-13 12:27:32,person:benjamin_mooring,person
544136,sent,2046-06-13 12:28:25,person:benjamin_mooring,person
544136,sent,2046-06-13 12:28:25,person:david_breakwater,person
544138,sent,2046-06-13 12:28:41,person:benjamin_mooring,person
544138,sent,2046-06-13 12:28:41,person:noah_mariner,person
544144,sent,2046-06-13 12:29:28,person:benjamin_mooring,person
544144,sent,2046-06-13 12:29:28,person:sophia_beacon,person
544148,assign_agent_task,2046-06-13 12:29:39,person:benjamin_mooring,person
544152,assign_agent_task,2046-06-13 12:29:47,person:benjamin_mooring,person
544158,assign_agent_task,2046-06-13 12:31:11,person:benjamin_mooring,person
544159,access_files,2046-06-13 12:31:12,Agent/person:benjamin_mooring,Agent/person
544163,propose_meeting,2046-06-13 12:34:27,world:calendar,world
544163,propose_meeting,2046-06-13 12:34:27,Agent/person:benjamin_mooring,Agent/person
544163,propose_meeting,2046-06-13 12:34:27,person:david_breakwater,person
544167,suggest_contacts,2046-06-13 12:34:51,Agent/person:benjamin_mooring,Agent/person
544168,create_file,2046-06-13 12:35:00,Agent/person:benjamin_mooring,Agent/person
544171,sent,2046-06-13 12:35:00,person:benjamin_mooring,person
544171,sent,2046-06-13 12:35:00,person:david_breakwater,person
544173,give_advice,2046-06-13 12:35:18,Agent/person:benjamin_mooring,Agent/person
544177,assign_agent_task,2046-06-13 12:37:38,person:benjamin_mooring,person
544182,assign_agent_task,2046-06-13 12:38:58,person:benjamin_mooring,person
544189,access_email,2046-06-13 12:39:18,Agent/person:benjamin_mooring,Agent/person
544195,propose_meeting,2046-06-13 12:39:50,person:benjamin_mooring,person
544202,access_files,2046-06-13 12:40:48,Agent/person:benjamin_mooring,Agent/person
544204,assign_agent_task,2046-06-13 12:41:36,person:benjamin_mooring,person
544207,access_email,2046-06-13 12:41:43,Agent/person:benjamin_mooring,Agent/person
544214,assign_agent_task,2046-06-13 12:42:28,person:benjamin_mooring,person
544217,access_email,2046-06-13 12:43:04,person:benjamin_mooring,person
544223,access_email,2046-06-13 12:43:25,Agent/person:benjamin_mooring,Agent/person
544230,assign_agent_task,2046-06-13 12:43:43,person:benjamin_mooring,person
544231,list_files,2046-06-13 12:45:00,Agent/person:benjamin_mooring,Agent/person
544233,give_advice,2046-06-13 12:45:48,Agent/person:lily_anchorline,Agent/person
544237,assign_agent_task,2046-06-13 12:46:34,person:benjamin_mooring,person
544240,sent,2046-06-13 12:46:38,person:benjamin_mooring,person
544240,sent,2046-06-13 12:46:38,person:gabriel_sonar,person
544241,sent,2046-06-13 12:47:04,person:benjamin_mooring,person
544241,sent,2046-06-13 12:47:04,person:liam_anchor,person
544247,assign_agent_task,2046-06-13 12:48:30,person:benjamin_mooring,person
544248,sent,2046-06-13 12:48:47,person:benjamin_mooring,person
544248,sent,2046-06-13 12:48:47,person:henry_sail,person
544249,sent,2046-06-13 12:49:03,person:benjamin_mooring,person
544249,sent,2046-06-13 12:49:03,person:olivia_keel,person
544252,access_email,2046-06-13 12:52:34,Agent/person:benjamin_mooring,Agent/person
544258,give_advice,2046-06-13 12:53:23,Agent/person:lily_anchorline,Agent/person
544265,propose_meeting,2046-06-13 12:53:41,world:calendar,world
544265,propose_meeting,2046-06-13 12:53:41,Agent/person:lily_anchorline,Agent/person
544265,propose_meeting,2046-06-13 12:53:41,person:isaac_mast,person
544269,propose_meeting,2046-06-13 12:54:06,Agent/person:benjamin_mooring,Agent/person
544269,propose_meeting,2046-06-13 12:54:06,world:calendar,world
544269,propose_meeting,2046-06-13 12:54:06,person:olivia_keel,person
544269,propose_meeting,2046-06-13 12:54:06,person:henry_sail,person
544271,ask_agent,2046-06-13 12:54:53,person:lily_anchorline,person
544277,sent,2046-06-13 12:55:00,person:lily_anchorline,person
544277,sent,2046-06-13 12:55:00,person:isaac_mast,person
544281,ask_agent,2046-06-13 12:55:39,person:lily_anchorline,person
544288,queue_subordinate_task,2046-06-13 12:55:46,Agent/person:victoria_rigging,Agent/person
544288,queue_subordinate_task,2046-06-13 12:55:46,Agent/person:lily_anchorline,Agent/person
544295,assign_agent_task,2046-06-13 12:56:15,person:lily_anchorline,person
544299,assign_agent_task,2046-06-13 12:57:19,person:lily_anchorline,person
544305,suggest_contacts,2046-06-13 12:57:25,Agent/person:lily_anchorline,Agent/person
544308,assign_agent_task,2046-06-13 13:00:04,person:lily_anchorline,person
544310,sent,2046-06-13 13:00:27,person:lily_anchorline,person
544310,sent,2046-06-13 13:00:27,person:mia_fender,person
544314,sent,2046-06-13 13:01:18,person:lily_anchorline,person
544314,sent,2046-06-13 13:01:18,person:mia_fender,person
544318,give_advice,2046-06-13 13:01:48,Agent/person:lily_anchorline,Agent/person
544321,assign_agent_task,2046-06-13 13:01:52,person:lily_anchorline,person
544323,assign_agent_task,2046-06-13 13:03:31,person:lily_anchorline,person
544329,access_email,2046-06-13 13:04:09,Agent/person:lily_anchorline,Agent/person
544330,assign_agent_task,2046-06-13 13:04:52,person:lily_anchorline,person
544337,give_advice,2046-06-13 13:05:30,Agent/person:lily_anchorline,Agent/person
544343,access_email,2046-06-13 13:06:16,Agent/person:lily_anchorline,Agent/person
544347,assign_agent_task,2046-06-13 13:09:16,person:lily_anchorline,person
544350,assign_agent_task,2046-06-13 13:09:19,person:lily_anchorline,person
544351,access_email,2046-06-13 13:09:35,Agent/person:lily_anchorline,Agent/person
544356,sent,2046-06-13 13:11:14,person:lily_anchorline,person
544356,sent,2046-06-13 13:11:14,person:joseph_buoy,person
544361,assign_agent_task,2046-06-13 13:14:03,person:lily_anchorline,person
544365,sent,2046-06-13 13:14:59,person:lily_anchorline,person
544365,sent,2046-06-13 13:14:59,person:evelyn_dock,person
544371,access_email,2046-06-13 13:15:00,Agent/person:lily_anchorline,Agent/person
544374,sent,2046-06-13 13:15:03,person:lily_anchorline,person
544374,sent,2046-06-13 13:15:03,person:olivia_keel,person
544380,propose_meeting,2046-06-13 13:15:08,person:joseph_buoy,person
544380,propose_meeting,2046-06-13 13:15:08,world:calendar,world
544380,propose_meeting,2046-06-13 13:15:08,Agent/person:lily_anchorline,Agent/person
544381,assign_agent_task,2046-06-13 13:15:57,person:lily_anchorline,person
544387,access_email,2046-06-13 13:16:23,person:lily_anchorline,person
544391,assign_agent_task,2046-06-13 13:16:59,person:lily_anchorline,person
544397,assign_agent_task,2046-06-13 13:18:04,person:lily_anchorline,person
544398,give_advice,2046-06-13 13:18:52,Agent/person:lily_anchorline,Agent/person
544405,sent,2046-06-13 13:19:01,person:lily_anchorline,person
544405,sent,2046-06-13 13:19:01,person:william_rudder,person
544408,access_email,2046-06-13 13:19:54,Agent/person:lily_anchorline,Agent/person
544411,propose_meeting,2046-06-13 13:20:32,person:evelyn_dock,person
544411,propose_meeting,2046-06-13 13:20:32,world:calendar,world
544411,propose_meeting,2046-06-13 13:20:32,Agent/person:lily_anchorline,Agent/person
544411,propose_meeting,2046-06-13 13:20:32,person:olivia_keel,person
544411,propose_meeting,2046-06-13 13:20:32,person:william_rudder,person
544416,assign_agent_task,2046-06-13 13:21:10,person:lily_anchorline,person
544420,access_email,2046-06-13 13:21:47,Agent/person:lily_anchorline,Agent/person
544424,propose_meeting,2046-06-13 13:23:07,world:calendar,world
544424,propose_meeting,2046-06-13 13:23:07,Agent/person:lily_anchorline,Agent/person
544424,propose_meeting,2046-06-13 13:23:07,person:william_rudder,person
544429,suggest_contacts,2046-06-13 13:24:48,person:lily_anchorline,person
544434,sent,2046-06-13 13:25:00,person:lily_anchorline,person
544434,sent,2046-06-13 13:25:00,person:william_rudder,person
544438,assign_agent_task,2046-06-13 13:25:15,person:lily_anchorline,person
544441,assign_agent_task,2046-06-13 13:25:52,person:lily_anchorline,person
544444,give_advice,2046-06-13 13:26:04,Agent/person:lily_anchorline,Agent/person
544448,access_email,2046-06-13 13:26:38,Agent/person:lily_anchorline,Agent/person
544449,assign_agent_task,2046-06-13 13:27:04,person:lily_anchorline,person
544454,assign_agent_task,2046-06-13 13:27:22,person:lily_anchorline,person
544455,access_files,2046-06-13 13:29:18,Agent/person:lily_anchorline,Agent/person
544458,propose_meeting,2046-06-13 13:30:40,person:lily_anchorline,person
544462,list_files,2046-06-13 13:30:55,Agent/person:lily_anchorline,Agent/person
544469,assign_agent_task,2046-06-13 13:31:54,person:lily_anchorline,person
544473,assign_agent_task,2046-06-13 13:31:57,person:lily_anchorline,person
544479,suggest_contacts,2046-06-13 13:32:03,Agent/person:lily_anchorline,Agent/person
544485,access_files,2046-06-13 13:32:25,Agent/person:lily_anchorline,Agent/person
544491,suggest_contacts,2046-06-13 13:33:14,person:lily_anchorline,person
544497,queue_subordinate_task,2046-06-13 13:33:15,person:lily_anchorline,person
544504,read_file,2046-06-13 13:33:36,Agent/person:lily_anchorline,Agent/person
544511,assign_agent_task,2046-06-13 13:33:48,person:lily_anchorline,person
544513,list_files,2046-06-13 13:34:57,Agent/person:lily_anchorline,Agent/person
544514,list_files,2046-06-13 13:36:00,Agent/person:lily_anchorline,Agent/person
544517,assign_agent_task,2046-06-13 13:36:22,person:lily_anchorline,person
544522,give_advice,2046-06-13 13:37:01,Agent/person:lily_anchorline,Agent/person
544528,access_files,2046-06-13 13:37:44,Agent/person:lily_anchorline,Agent/person
544533,assign_agent_task,2046-06-13 13:38:15,person:lily_anchorline,person
544537,assign_agent_task,2046-06-13 13:38:18,person:lily_anchorline,person
544538,give_advice,2046-06-13 13:38:42,Agent/person:lily_anchorline,Agent/person
544539,assign_agent_task,2046-06-13 13:41:25,person:lily_anchorline,person
544540,access_email,2046-06-13 13:41:28,Agent/person:lily_anchorline,Agent/person
544546,assign_agent_task,2046-06-13 13:42:10,person:lily_anchorline,person
544549,access_email,2046-06-13 13:42:56,Agent/person:lily_anchorline,Agent/person
544551,access_email,2046-06-13 13:43:05,Agent/person:lily_anchorline,Agent/person
544558,access_email,2046-06-13 13:43:21,person:lily_anchorline,person
544565,assign_agent_task,2046-06-13 13:43:31,person:lily_anchorline,person
544566,create_file,2046-06-13 13:43:49,Agent/person:lily_anchorline,Agent/person
544568,list_files,2046-06-13 13:43:54,Agent/person:lily_anchorline,Agent/person
544572,access_files,2046-06-13 13:43:58,Agent/person:lily_anchorline,Agent/person
544573,sent,2046-06-13 13:45:00,person:lily_anchorline,person
544573,sent,2046-06-13 13:45:00,person:mia_fender,person
544580,read_file,2046-06-13 13:46:20,Agent/person:lily_anchorline,Agent/person
544582,assign_agent_task,2046-06-13 13:47:22,person:lily_anchorline,person
544588,give_advice,2046-06-13 13:48:13,Agent/person:lily_anchorline,Agent/person
544592,assign_agent_task,2046-06-13 13:48:32,person:lily_anchorline,person
544594,assign_agent_task,2046-06-13 13:49:24,person:lily_anchorline,person
544601,list_files,2046-06-13 13:51:04,Agent/person:lily_anchorline,Agent/person
544605,access_files,2046-06-13 13:52:51,Agent/person:lily_anchorline,Agent/person
544607,suggest_contacts,2046-06-13 13:53:54,Agent/person:lily_anchorline,Agent/person
544613,assign_agent_task,2046-06-13 13:53:57,person:lily_anchorline,person
544618,assign_agent_task,2046-06-13 13:56:07,person:lily_anchorline,person
544620,access_email,2046-06-13 13:56:54,Agent/person:lily_anchorline,Agent/person
544622,access_email,2046-06-13 13:57:03,Agent/person:lily_anchorline,Agent/person
544623,assign_agent_task,2046-06-13 13:57:22,person:lily_anchorline,person
544630,assign_agent_task,2046-06-13 13:58:06,person:lily_anchorline,person
544633,access_files,2046-06-13 13:58:19,Agent/person:lily_anchorline,Agent/person
544639,read_file,2046-06-13 13:58:23,Agent/person:lily_anchorline,Agent/person
544644,sent,2046-06-13 14:02:29,person:lily_anchorline,person
544644,sent,2046-06-13 14:02:29,person:mia_fender,person
544649,assign_agent_task,2046-06-13 14:03:13,person:lily_anchorline,person
544656,sent,2046-06-13 14:03:37,person:lily_anchorline,person
544656,sent,2046-06-13 14:03:37,person:jack_helm,person
544662,sent,2046-06-13 14:04:13,person:lily_anchorline,person
544662,sent,2046-06-13 14:04:13,person:matthew_tide,person
544667,list_files,2046-06-13 14:05:00,Agent/person:lily_anchorline,Agent/person
544672,access_email,2046-06-13 14:05:18,Agent/person:lily_anchorline,Agent/person
544675,assign_agent_task,2046-06-13 14:06:48,person:lily_anchorline,person
544678,assign_agent_task,2046-06-13 14:07:05,person:lily_anchorline,person
544685,propose_meeting,2046-06-13 14:07:53,person:ava_tiller,person
544685,propose_meeting,2046-06-13 14:07:53,person:jack_helm,person
544685,propose_meeting,2046-06-13 14:07:53,world:calendar,world
544685,propose_meeting,2046-06-13 14:07:53,person:matthew_tide,person
544685,propose_meeting,2046-06-13 14:07:53,Agent/person:lily_anchorline,Agent/person
544692,sent,2046-06-13 14:09:43,person:lily_anchorline,person
544692,sent,2046-06-13 14:09:43,person:ava_tiller,person
544698,access_email,2046-06-13 14:09:46,Agent/person:lily_anchorline,Agent/person
544699,access_email,2046-06-13 14:10:19,Agent/person:lily_anchorline,Agent/person
544702,assign_agent_task,2046-06-13 14:10:25,person:lily_anchorline,person
544707,assign_agent_task,2046-06-13 14:10:35,person:lily_anchorline,person
544712,suggest_contacts,2046-06-13 14:10:57,Agent/person:lily_anchorline,Agent/person
544715,assign_agent_task,2046-06-13 14:13:22,person:lily_anchorline,person
544718,access_email,2046-06-13 14:14:20,person:lily_anchorline,person
544720,queue_subordinate_task,2046-06-13 14:14:20,Agent/person:lily_anchorline,Agent/person
544720,queue_subordinate_task,2046-06-13 14:14:20,Agent/person:chloe_ballast,Agent/person
544724,assign_agent_task,2046-06-13 14:14:36,person:lily_anchorline,person
544730,sent,2046-06-13 14:14:57,person:lily_anchorline,person
544730,sent,2046-06-13 14:14:57,person:mia_fender,person
544736,sent,2046-06-13 14:15:10,person:lily_anchorline,person
544736,sent,2046-06-13 14:15:10,person:olivia_keel,person
544742,assign_agent_task,2046-06-13 14:15:15,person:lily_anchorline,person
544749,access_email,2046-06-13 14:15:38,Agent/person:lily_anchorline,Agent/person
544751,sent,2046-06-13 14:16:31,person:lily_anchorline,person
544751,sent,2046-06-13 14:16:31,person:owen_hatch,person
544758,assign_agent_task,2046-06-13 14:17:36,person:lily_anchorline,person
544760,access_email,2046-06-13 14:17:37,Agent/person:lily_anchorline,Agent/person
544761,propose_meeting,2046-06-13 14:20:02,world:calendar,world
544761,propose_meeting,2046-06-13 14:20:02,person:olivia_keel,person
544761,propose_meeting,2046-06-13 14:20:02,person:owen_hatch,person
544761,propose_meeting,2046-06-13 14:20:02,Agent/person:lily_anchorline,Agent/person
544763,sent,2046-06-13 14:20:32,person:lily_anchorline,person
544763,sent,2046-06-13 14:20:32,person:zoey_drydock,person
544765,propose_meeting,2046-06-13 14:20:48,person:lily_anchorline,person
544771,assign_agent_task,2046-06-13 14:20:51,person:lily_anchorline,person
544775,sent,2046-06-13 14:21:18,person:lily_anchorline,person
544775,sent,2046-06-13 14:21:18,person:nora_bulkhead,person
544781,assign_agent_task,2046-06-13 14:21:29,person:lily_anchorline,person
544784,give_advice,2046-06-13 14:23:16,person:lily_anchorline,person
544789,access_email,2046-06-13 14:23:47,Agent/person:lily_anchorline,Agent/person
544794,assign_agent_task,2046-06-13 14:24:33,person:lily_anchorline,person
544796,sent,2046-06-13 14:24:56,person:lily_anchorline,person
544796,sent,2046-06-13 14:24:56,person:joseph_buoy,person
544803,assign_agent_task,2046-06-13 14:26:13,person:lily_anchorline,person
544809,propose_meeting,2046-06-13 14:26:49,world:calendar,world
544809,propose_meeting,2046-06-13 14:26:49,person:zoey_drydock,person
544809,propose_meeting,2046-06-13 14:26:49,Agent/person:lily_anchorline,Agent/person
544814,give_advice,2046-06-13 14:27:50,Agent/person:lily_anchorline,Agent/person
544816,assign_agent_task,2046-06-13 14:28:43,person:lily_anchorline,person
544823,propose_meeting,2046-06-13 14:28:44,person:nora_bulkhead,person
544823,propose_meeting,2046-06-13 14:28:44,Agent/person:lily_anchorline,Agent/person
544823,propose_meeting,2046-06-13 14:28:44,world:calendar,world
544829,assign_agent_task,2046-06-13 14:28:51,person:lily_anchorline,person
544836,sent,2046-06-13 14:28:51,person:lily_anchorline,person
544836,sent,2046-06-13 14:28:51,person:sebastian_cutter,person
544843,propose_meeting,2046-06-13 14:29:30,person:joseph_buoy,person
544843,propose_meeting,2046-06-13 14:29:30,world:calendar,world
544843,propose_meeting,2046-06-13 14:29:30,Agent/person:lily_anchorline,Agent/person
544843,propose_meeting,2046-06-13 14:29:30,person:sebastian_cutter,person
544845,assign_agent_task,2046-06-13 14:31:53,person:lily_anchorline,person
544849,access_files,2046-06-13 14:33:07,Agent/person:lily_anchorline,Agent/person
544856,list_files,2046-06-13 14:35:00,Agent/person:lily_anchorline,Agent/person
544860,access_email,2046-06-13 14:35:23,Agent/person:lily_anchorline,Agent/person
544867,access_email,2046-06-13 14:36:59,Agent/person:lily_anchorline,Agent/person
544874,assign_agent_task,2046-06-13 14:37:03,person:lily_anchorline,person
544881,assign_agent_task,2046-06-13 14:37:49,person:lily_anchorline,person
544883,assign_agent_task,2046-06-13 14:38:12,person:lily_anchorline,person
544890,give_advice,2046-06-13 14:39:39,Agent/person:aria_towline,Agent/person
544891,access_email,2046-06-13 14:40:45,Agent/person:lily_anchorline,Agent/person
544898,access_email,2046-06-13 14:40:45,Agent/person:lily_anchorline,Agent/person
544904,assign_agent_task,2046-06-13 14:41:35,person:lily_anchorline,person
544910,give_advice,2046-06-13 14:42:24,Agent/person:aria_towline,Agent/person
544915,ask_agent,2046-06-13 14:43:38,person:aria_towline,person
544922,ask_agent,2046-06-13 14:44:02,person:aria_towline,person
544925,give_advice,2046-06-13 14:44:18,Agent/person:aria_towline,Agent/person
544932,sent,2046-06-13 14:45:00,person:lily_anchorline,person
544932,sent,2046-06-13 14:45:00,person:audrey_portside,person
544936,access_email,2046-06-13 14:45:48,Agent/person:lily_anchorline,Agent/person
544943,ask_agent,2046-06-13 14:47:07,person:aria_towline,person
544949,assign_agent_task,2046-06-13 14:48:21,person:aria_towline,person
544951,assign_agent_task,2046-06-13 14:48:26,person:aria_towline,person
544955,propose_meeting,2046-06-13 14:48:43,person:aria_towline,person
544961,give_advice,2046-06-13 14:51:20,person:aria_towline,person
544965,access_email,2046-06-13 14:53:04,person:aria_towline,person
544970,assign_agent_task,2046-06-13 14:54:39,person:aria_towline,person
544976,list_files,2046-06-13 14:55:00,Agent/person:aria_towline,Agent/person
544980,access_files,2046-06-13 14:55:56,Agent/person:aria_towline,Agent/person
544984,give_advice,2046-06-13 14:56:02,Agent/person:aria_towline,Agent/person
544986,give_advice,2046-06-13 14:56:27,Agent/person:aria_towline,Agent/person
544990,access_files,2046-06-13 14:56:28,person:aria_towline,person
544997,access_email,2046-06-13 14:56:50,Agent/person:aria_towline,Agent/person
544999,assign_agent_task,2046-06-13 14:57:30,person:aria_towline,person
545005,assign_agent_task,2046-06-13 14:58:27,person:aria_towline,person
545012,post_saidit,2046-06-13 14:59:39,person:aria_towline,person
545018,access_email,2046-06-13 15:00:18,Agent/person:aria_towline,Agent/person
545023,sent,2046-06-13 15:00:21,person:aria_towline,person
545023,sent,2046-06-13 15:00:21,person:ella_pilot,person
545030,assign_agent_task,2046-06-13 15:00:47,person:aria_towline,person
545034,propose_meeting,2046-06-13 15:01:15,world:calendar,world
545034,propose_meeting,2046-06-13 15:01:15,Agent/person:aria_towline,Agent/person
545034,propose_meeting,2046-06-13 15:01:15,person:ella_pilot,person
545037,assign_agent_task,2046-06-13 15:01:38,person:aria_towline,person
545043,assign_agent_task,2046-06-13 15:01:43,person:aria_towline,person
545049,sent,2046-06-13 15:02:30,person:aria_towline,person
545049,sent,2046-06-13 15:02:30,person:charlotte_current,person
545053,access_email,2046-06-13 15:02:49,Agent/person:aria_towline,Agent/person
545055,list_files,2046-06-13 15:02:54,Agent/person:aria_towline,Agent/person
545058,access_files,2046-06-13 15:03:01,Agent/person:aria_towline,Agent/person
545060,sent,2046-06-13 15:05:45,person:aria_towline,person
545060,sent,2046-06-13 15:05:45,person:lily_anchorline,person
545066,propose_meeting,2046-06-13 15:06:35,world:calendar,world
545066,propose_meeting,2046-06-13 15:06:35,person:lily_anchorline,person
545066,propose_meeting,2046-06-13 15:06:35,Agent/person:aria_towline,Agent/person
545073,assign_agent_task,2046-06-13 15:07:05,person:aria_towline,person
545078,sent,2046-06-13 15:08:00,person:aria_towline,person
545078,sent,2046-06-13 15:08:00,person:sophia_beacon,person
545084,propose_meeting,2046-06-13 15:08:35,world:calendar,world
545084,propose_meeting,2046-06-13 15:08:35,person:zoey_drydock,person
545084,propose_meeting,2046-06-13 15:08:35,person:sophia_beacon,person
545084,propose_meeting,2046-06-13 15:08:35,Agent/person:aria_towline,Agent/person
545087,sent,2046-06-13 15:08:36,person:aria_towline,person
545087,sent,2046-06-13 15:08:36,person:zoey_drydock,person
545088,read_file,2046-06-13 15:08:44,Agent/person:aria_towline,Agent/person
545092,suggest_contacts,2046-06-13 15:09:07,Agent/person:aria_towline,Agent/person
545094,assign_agent_task,2046-06-13 15:10:40,person:aria_towline,person
545097,assign_agent_task,2046-06-13 15:10:48,person:aria_towline,person
545103,give_advice,2046-06-13 15:11:10,Agent/person:aria_towline,Agent/person
545105,assign_agent_task,2046-06-13 15:12:17,person:aria_towline,person
545106,post_flex,2046-06-13 15:13:27,Agent/person:aria_towline,Agent/person
545106,post_flex,2046-06-13 15:13:27,system:flex,system
545107,list_files,2046-06-13 15:15:00,Agent/person:aria_towline,Agent/person
545112,sent,2046-06-13 15:15:00,person:aria_towline,person
545112,sent,2046-06-13 15:15:00,person:chloe_ballast,person
545119,assign_agent_task,2046-06-13 15:15:38,person:aria_towline,person
545124,propose_meeting,2046-06-13 15:16:13,world:calendar,world
545124,propose_meeting,2046-06-13 15:16:13,person:chloe_ballast,person
545124,propose_meeting,2046-06-13 15:16:13,Agent/person:aria_towline,Agent/person
545126,propose_meeting,2046-06-13 15:17:23,person:aria_towline,person
545127,assign_agent_task,2046-06-13 15:17:53,person:aria_towline,person
545133,assign_agent_task,2046-06-13 15:19:21,person:aria_towline,person
545136,flex_post,2046-06-13 15:19:32,person:aria_towline,person
545141,access_files,2046-06-13 15:21:19,Agent/person:aria_towline,Agent/person
545147,give_advice,2046-06-13 15:21:29,person:aria_towline,person
545154,give_advice,2046-06-13 15:22:13,Agent/person:aria_towline,Agent/person
545160,assign_agent_task,2046-06-13 15:23:20,person:aria_towline,person
545165,assign_agent_task,2046-06-13 15:23:54,person:aria_towline,person
545171,give_advice,2046-06-13 15:24:04,Agent/person:aria_towline,Agent/person
545177,access_email,2046-06-13 15:24:26,Agent/person:aria_towline,Agent/person
545178,assign_agent_task,2046-06-13 15:25:14,person:aria_towline,person
545183,post_flex,2046-06-13 15:25:19,Agent/person:aria_towline,Agent/person
545183,post_flex,2046-06-13 15:25:19,system:flex,system
545185,give_advice,2046-06-13 15:25:58,person:aria_towline,person
545189,queue_subordinate_task,2046-06-13 15:27:32,Agent/person:michael_capstan,Agent/person
545189,queue_subordinate_task,2046-06-13 15:27:32,Agent/person:aria_towline,Agent/person
545195,assign_agent_task,2046-06-13 15:27:38,person:aria_towline,person
545200,assign_agent_task,2046-06-13 15:28:27,person:aria_towline,person
545205,give_advice,2046-06-13 15:28:29,Agent/person:aria_towline,Agent/person
545212,saidit_post,2046-06-13 15:29:26,person:aria_towline,person
545214,flex_post,2046-06-13 15:29:32,person:aria_towline,person
545220,sent,2046-06-13 15:30:10,person:aria_towline,person
545220,sent,2046-06-13 15:30:10,person:christopher_jettyline,person
545227,assign_agent_task,2046-06-13 15:31:40,person:aria_towline,person
545231,assign_agent_task,2046-06-13 15:32:02,person:aria_towline,person
545232,assign_agent_task,2046-06-13 15:33:52,person:aria_towline,person
545238,post_saidit,2046-06-13 15:34:03,Agent/person:aria_towline,Agent/person
545238,post_saidit,2046-06-13 15:34:03,system:saidit,system
545241,assign_agent_task,2046-06-13 15:35:58,person:aria_towline,person
545246,propose_meeting,2046-06-13 15:36:24,person:christopher_jettyline,person
545246,propose_meeting,2046-06-13 15:36:24,world:calendar,world
545246,propose_meeting,2046-06-13 15:36:24,Agent/person:aria_towline,Agent/person
545246,propose_meeting,2046-06-13 15:36:24,person:harper_oar,person
545251,give_advice,2046-06-13 15:36:56,Agent/person:aria_towline,Agent/person
545254,sent,2046-06-13 15:38:14,person:aria_towline,person
545254,sent,2046-06-13 15:38:14,person:harper_oar,person
545259,post_saidit,2046-06-13 15:39:05,Agent/person:aria_towline,Agent/person
545259,post_saidit,2046-06-13 15:39:05,system:saidit,system
545266,suggest_contacts,2046-06-13 15:39:14,Agent/person:aria_towline,Agent/person
545272,assign_agent_task,2046-06-13 15:39:19,person:aria_towline,person
545278,saidit_post,2046-06-13 15:39:26,person:aria_towline,person
545282,assign_agent_task,2046-06-13 15:39:49,person:aria_towline,person
545283,assign_agent_task,2046-06-13 15:40:27,person:aria_towline,person
545288,assign_agent_task,2046-06-13 15:41:02,person:aria_towline,person
545293,suggest_contacts,2046-06-13 15:41:20,person:aria_towline,person
545295,access_email,2046-06-13 15:41:39,Agent/person:aria_towline,Agent/person
545298,give_advice,2046-06-13 15:42:12,Agent/person:samuel_gull,Agent/person
545299,access_email,2046-06-13 15:42:15,person:aria_towline,person
545305,give_advice,2046-06-13 15:45:42,Agent/person:aria_towline,Agent/person
545307,give_advice,2046-06-13 15:47:45,Agent/person:samuel_gull,Agent/person
545309,ask_agent,2046-06-13 15:50:22,person:samuel_gull,person
545311,ask_agent,2046-06-13 15:51:01,person:samuel_gull,person
545313,access_email,2046-06-13 15:51:18,Agent/person:samuel_gull,Agent/person
545316,give_advice,2046-06-13 15:51:44,Agent/person:samuel_gull,Agent/person
545318,assign_agent_task,2046-06-13 15:53:29,person:samuel_gull,person
545322,assign_agent_task,2046-06-13 15:53:39,person:samuel_gull,person
545325,sent,2046-06-13 15:55:00,person:samuel_gull,person
545325,sent,2046-06-13 15:55:00,person:julian_seaway,person
545328,assign_agent_task,2046-06-13 15:56:19,person:samuel_gull,person
545333,assign_agent_task,2046-06-13 15:56:29,person:samuel_gull,person
545339,suggest_contacts,2046-06-13 15:57:09,Agent/person:samuel_gull,Agent/person
545341,give_advice,2046-06-13 15:58:53,Agent/person:samuel_gull,Agent/person
545342,queue_subordinate_task,2046-06-13 15:59:15,person:samuel_gull,person
545344,access_files,2046-06-13 15:59:45,Agent/person:samuel_gull,Agent/person
